,predict,Date
113,-0.025449754670262337,2021-01-29 19:50:23
114,-0.01144650112837553,2021-01-29 21:26:38
115,0.00463411770761013,2021-01-29 22:00:28
116,0.0018517441349104047,2021-01-29 22:13:26
117,0.01734132319688797,2021-01-30 02:06:00
118,0.010482280515134335,2021-01-30 08:53:19
119,-0.008885445073246956,2021-01-30 09:22:34
120,0.015320748090744019,2021-01-30 09:23:31
121,-0.004822777584195137,2021-01-30 09:52:33
122,0.013551195152103901,2021-01-30 10:25:31
123,-0.012890534475445747,2021-01-30 11:03:00
124,0.019098227843642235,2021-01-30 11:12:45
125,-0.01769343391060829,2021-01-30 11:49:50
126,-0.025952816009521484,2021-01-30 12:13:14
127,-0.01734810881316662,2021-01-30 12:37:36
128,-0.012764710932970047,2021-01-30 13:21:46
129,-0.004804955795407295,2021-01-30 13:21:55
130,-0.009983769617974758,2021-01-30 14:03:21
131,0.011640286073088646,2021-01-30 15:00:14
132,0.030233459547162056,2021-01-30 19:12:36
133,0.01217812579125166,2021-01-30 20:57:24
134,-0.015867531299591064,2021-01-30 20:59:13
135,-0.02113037370145321,2021-01-31 08:01:00
136,0.03100590407848358,2021-01-31 08:18:39
137,0.008997015655040741,2021-01-31 10:23:00
138,-0.00709503935649991,2021-01-31 16:00:08
139,-0.03298311308026314,2021-01-31 17:00:45
140,0.008279956877231598,2021-01-31 20:08:00
141,-0.0009067501523531973,2021-02-01 08:27:31
142,-0.010700952261686325,2021-02-01 09:43:38
143,0.014381717890501022,2021-02-01 10:03:48
144,0.001640682341530919,2021-02-01 12:57:40
145,-0.03344711661338806,2021-02-01 13:00:35
146,0.0024098216090351343,2021-02-01 14:18:17
147,-0.006338689476251602,2021-02-01 15:01:54
148,0.004556124564260244,2021-02-01 15:03:19
149,-0.00449362164363265,2021-02-01 16:08:06
150,0.005246103275567293,2021-02-01 16:08:25
151,0.005246103275567293,2021-02-01 16:10:25
152,-0.004518325440585613,2021-02-01 16:13:33
153,0.0025242578703910112,2021-02-01 16:14:12
154,-0.015445674769580364,2021-02-01 16:20:59
155,0.023087430745363235,2021-02-01 16:24:49
156,0.011448880657553673,2021-02-01 16:58:00
157,0.0156647227704525,2021-02-01 16:59:23
158,0.007265253458172083,2021-02-01 16:59:24
159,0.0031196288764476776,2021-02-01 18:12:29
160,0.023519279435276985,2021-02-01 18:14:17
161,0.01734457165002823,2021-02-01 18:23:13
162,0.005181218963116407,2021-02-01 18:23:17
163,0.013460548594594002,2021-02-01 18:35:21
164,-0.016780955716967583,2021-02-01 18:39:22
165,0.011081082746386528,2021-02-01 20:04:36
166,0.016107995063066483,2021-02-01 20:59:36
167,-0.02321993000805378,2021-02-01 21:38:45
168,0.009856841526925564,2021-02-02 06:24:22
169,-0.001957063330337405,2021-02-02 09:30:30
170,-0.019802182912826538,2021-02-02 09:35:16
171,0.02521265298128128,2021-02-02 11:23:50
172,0.010237370617687702,2021-02-02 12:47:06
173,0.01816766895353794,2021-02-02 13:25:39
174,0.011478923261165619,2021-02-02 14:00:50
175,-0.01192780863493681,2021-02-02 14:13:04
176,-0.03961959108710289,2021-02-02 14:33:02
177,0.030370259657502174,2021-02-02 16:00:11
178,0.01514349039644003,2021-02-02 16:37:00
179,-0.03233688697218895,2021-02-02 16:41:22
180,0.031559668481349945,2021-02-02 17:04:00
181,0.04594710096716881,2021-02-02 17:51:21
182,0.015782684087753296,2021-02-02 18:11:49
183,0.002877455437555909,2021-02-02 18:30:00
184,0.031044773757457733,2021-02-02 19:52:48
185,0.013715110719203949,2021-02-02 19:53:01
186,0.016631120815873146,2021-02-02 20:04:00
187,0.00801933091133833,2021-02-02 21:00:18
188,0.002826709533110261,2021-02-02 21:47:46
189,0.0243057943880558,2021-02-03 00:26:19
190,0.011945577338337898,2021-02-03 07:32:37
191,0.01079813577234745,2021-02-03 08:06:00
192,0.008411322720348835,2021-02-03 09:00:04
193,0.01170559786260128,2021-02-03 10:49:17
194,0.014088579453527927,2021-02-03 11:51:54
195,0.02489243820309639,2021-02-03 12:51:35
196,-0.005264231003820896,2021-02-03 13:40:53
197,0.01050967164337635,2021-02-03 14:05:00
198,0.0008308907272294164,2021-02-03 15:00:14
199,0.007990352809429169,2021-02-03 15:18:48
200,0.0383823961019516,2021-02-03 15:22:14
201,0.04076002538204193,2021-02-03 15:53:53
202,0.0008491105982102454,2021-02-03 16:07:43
203,-0.002143106423318386,2021-02-03 16:15:09
204,0.010360478423535824,2021-02-03 16:59:28
205,0.0012690956937149167,2021-02-03 17:08:21
206,0.03391198441386223,2021-02-03 18:34:27
207,0.04034749045968056,2021-02-03 19:06:00
208,0.03391198441386223,2021-02-03 19:15:23
209,0.025137703865766525,2021-02-03 19:33:46
210,0.034040872007608414,2021-02-03 20:32:51
211,0.0009407404577359557,2021-02-03 20:35:01
212,0.0016949776327237487,2021-02-03 21:55:00
213,-0.04563000798225403,2021-02-03 22:04:30
214,-0.037971701472997665,2021-02-04 07:29:45
